Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
116421,9.80,14.24,7,16.61,59,857.4,1.16,2473,12.09,13760,1.11,4.1917,4,22.50,25,58,46.56,17.25,-0.0008
116525,9.80,14.24,7,16.57,59,857.4,1.14,2455,12.11,14016,1.11,4.1448,4,23.00,25,58,46.10,17.25,-0.0006
116629,9.80,14.24,7,16.50,59,857.4,1.13,2445,12.10,13760,1.11,4.1178,4,23.00,25,58,46.04,17.25,-0.0004
116733,9.41,14.32,7,16.46,59,857.3,1.13,2488,12.09,13760,1.11,4.0938,4,23.00,25,58,45.82,17.25,0.0000
116837,9.41,14.08,7,16.44,59,857.3,1.12,2477,12.11,14016,1.11,4.0690,4,23.00,25,58,45.70,17.25,0.0000
116940,9.41,14.32,7,16.49,59,857.3,1.12,2480,12.11,13888,1.11,4.0513,4,23.00,25,57,45.90,17.25,0.0000
117044,9.41,14.24,7,16.48,59,857.3,1.11,2470,12.09,13696,1.11,4.0232,4,23.50,25,57,45.49,17.25,0.0000
117149,9.41,14.24,7,16.65,59,857.3,1.11,2504,11.87,12224,1.11,4.0062,4,23.50,25,57,45.38,17.25,0.0000
117252,9.80,14.24,7,16.67,59,857.3,1.10,2492,11.87,12160,1.11,3.9853,4,23.50,25,57,46.01,17.25,0.0000
117357,9.80,14.16,7,18.82,59,857.2,1.10,2483,12.10,13568,1.11,3.9903,4,23.50,25,58,45.67,17.25,0.0000
117462,14.12,14.32,7,25.91,59,857.2,1.12,2537,12.09,13696,1.17,4.1597,4,23.00,25,71,47.33,21.96,0.0169
117565,20.39,14.24,7,30.94,59,857.2,1.23,2522,12.23,14784,1.20,4.8330,4,21.50,25,85,57.07,28.63,0.0833
117669,23.92,14.24,7,31.83,59,857.1,1.32,2558,13.12,20352,1.21,5.2050,4,20.00,25,90,58.90,32.55,0.0611
117773,24.71,14.24,7,36.04,59,856.9,1.40,2544,14.10,27072,1.20,5.5143,4,18.50,25,92,62.26,33.33,0.0517
117877,32.94,14.24,7,43.32,59,856.8,1.46,2574,14.09,26624,1.24,5.8308,4,17.50,25,97,64.85,41.96,0.0448
117981,36.08,14.16,7,44.46,59,856.8,1.55,2595,14.12,26944,1.24,6.2283,4,16.50,25,98,68.64,45.49,0.0499
118086,37.25,14.24,7,44.47,59,856.8,1.60,2592,14.37,28544,1.24,6.4558,4,16.00,25,99,70.81,46.67,0.0383
118189,37.65,14.24,7,45.07,59,856.7,1.62,2628,13.57,23360,1.24,6.5645,4,15.50,25,99,71.91,46.67,0.0276
118293,37.65,14.24,7,50.54,59,856.7,1.65,2652,13.55,23488,1.24,6.6810,4,15.50,25,100,73.03,47.45,0.0146
118399,46.27,14.24,7,54.53,59,856.6,1.68,2673,13.11,20416,1.26,6.8190,4,15.50,25,102,75.80,55.29,0.0251
118502,47.06,14.24,7,54.55,59,856.6,1.73,2676,13.09,20288,1.26,7.1225,4,15.00,25,103,80.39,56.86,0.0398
118606,47.06,14.24,7,54.61,59,856.6,1.78,2730,13.09,20352,1.27,7.3640,4,14.50,25,103,82.71,56.86,0.0386
118711,47.06,14.24,7,54.67,59,856.6,1.82,2708,12.57,16640,1.28,7.5243,4,14.50,25,104,84.93,57.25,0.0282
118814,47.06,14.24,7,57.18,59,856.6,1.85,2754,12.58,17024,1.29,7.7050,4,14.00,25,104,85.38,57.25,0.0241
118918,52.94,14.24,7,72.82,59,856.6,1.89,2767,12.56,16704,1.30,7.9430,4,14.00,25,106,87.35,63.92,0.0234
119022,67.84,14.16,7,75.56,59,856.4,1.96,2743,12.58,17088,1.32,8.4192,4,13.00,25,107,94.77,78.43,0.0413
119126,67.84,14.24,7,75.88,59,856.4,2.04,2860,12.11,13824,1.31,8.7203,4,13.00,25,107,97.25,79.22,0.0376
119230,67.45,14.24,7,73.70,59,856.3,2.09,2744,12.06,13312,1.32,8.9183,4,12.50,25,109,100.97,78.82,0.0315
119333,65.10,14.24,7,70.44,59,856.2,2.15,2808,11.86,12160,1.31,9.1355,4,12.50,25,109,100.51,75.69,0.0273
119438,62.35,14.16,7,70.15,59,856.1,2.18,2816,11.59,10304,1.31,9.3060,4,12.50,25,110,106.28,73.33,0.0245
119542,62.35,14.24,7,70.07,59,856.0,2.23,2846,11.56,10240,1.30,9.4660,4,12.00,25,111,102.82,73.33,0.0223
119645,62.35,14.24,7,70.14,59,856.0,2.27,2860,11.81,11776,1.31,9.6438,4,12.00,25,111,108.85,73.33,0.0233
119750,62.35,14.24,7,70.19,59,856.0,2.32,2890,11.57,10304,1.31,9.8630,4,11.50,25,112,110.04,73.33,0.0240
119854,62.75,14.24,7,69.94,59,856.0,2.36,2866,11.56,10240,1.31,10.0213,4,11.50,25,112,114.55,73.33,0.0270
119959,57.65,14.24,7,42.53,59,855.9,2.40,2854,11.56,10432,1.30,10.2157,4,11.00,25,112,117.54,67.06,0.0250
120063,23.92,14.24,7,17.52,59,855.9,2.34,2908,11.54,10048,0.93,9.2182,4,11.50,25,96,111.30,34.51,-0.0559
120166,3.53,14.32,7,10.84,59,855.9,1.87,2871,11.57,10304,0.75,5.0012,4,14.50,25,60,74.19,13.33,-0.4518
120272,3.14,14.32,7,10.04,59,855.9,1.38,2716,11.56,10304,0.67,3.0485,4,19.50,25,42,47.93,10.98,-0.4950
120376,2.35,14.32,7,9.88,59,855.7,0.97,2969,12.56,16640,0.63,0.0000,4,28.50,25,32,32.93,10.20,-0.4640
120479,1.96,14.32,7,8.92,59,855.6,0.69,2807,14.08,26688,0.81,0.0000,4,36.50,25,27,24.26,9.80,-0.2941
120584,1.18,14.24,7,8.27,59,855.5,0.55,2765,15.11,33472,0.86,0.0000,4,37.50,25,24,20.15,9.02,-0.1590
120687,0.78,14.32,7,8.22,59,855.4,0.45,2901,14.11,27072,0.87,0.0000,4,39.50,25,20,18.03,8.24,-0.1601
120792,0.00,14.24,7,7.73,59,855.4,0.37,2764,14.07,26816,0.93,0.0000,4,36.00,25,19,15.20,8.24,-0.1247
120895,0.00,14.24,7,7.63,59,855.4,0.34,2814,13.58,23488,0.95,0.0000,4,33.50,25,18,14.35,8.24,-0.0619
120999,0.00,14.32,7,7.77,59,855.3,0.31,2830,13.58,23488,0.96,0.0000,4,31.50,25,17,13.84,7.84,-0.0620
121103,0.00,14.32,7,7.61,59,855.3,0.29,2763,13.31,21632,1.01,0.0000,4,29.50,25,17,12.97,7.84,0.0000
121207,0.00,14.24,7,7.70,59,855.3,0.28,2825,13.48,22848,1.01,0.0000,4,28.00,25,17,12.77,7.84,0.0000
121311,0.00,14.16,7,7.62,59,855.3,0.27,2769,14.08,26688,1.01,0.0000,4,26.50,25,16,12.37,7.84,0.0000
121414,0.00,14.32,7,7.66,59,855.2,0.27,2776,15.31,34816,1.01,0.0000,4,25.00,25,16,12.39,7.84,0.0000
121518,0.00,14.32,7,7.63,59,855.2,0.27,2748,16.31,41408,1.01,0.0000,4,24.00,25,16,11.98,7.84,0.0000
121623,0.00,14.32,7,7.62,59,855.0,0.26,2765,16.57,43136,1.01,0.0000,4,22.50,25,16,11.81,7.84,0.0000
121726,0.00,14.32,7,7.60,59,854.9,0.26,2750,17.11,46720,1.01,0.0000,4,21.00,25,16,11.84,7.84,0.0000
121831,0.00,14.24,7,7.50,59,854.8,0.26,2710,0.00,62528,1.01,0.0000,4,20.00,25,16,12.05,7.84,0.0000
121934,0.00,14.32,7,7.52,59,854.8,0.26,2708,0.00,62720,1.01,0.0000,4,20.00,25,16,11.73,7.45,0.0000
122038,0.00,14.32,7,7.45,59,854.7,0.26,2704,0.00,62784,1.01,0.0000,4,20.00,25,16,11.62,7.45,0.0000
122142,0.00,14.32,7,7.49,59,854.7,0.25,2683,0.00,62784,1.01,0.0000,4,20.00,25,16,11.68,7.45,0.0000
122246,0.00,14.24,7,7.46,59,854.6,0.25,2661,0.00,62784,1.01,0.0000,4,20.00,25,16,11.33,7.45,0.0000
122351,0.00,14.32,7,7.40,59,854.6,0.25,2680,0.00,62784,1.01,0.0000,4,20.00,25,16,11.26,7.45,0.0000
122454,0.00,14.32,7,7.35,59,854.6,0.25,2638,0.00,62848,1.01,0.0000,4,20.00,25,16,11.29,7.45,0.0000
122558,0.00,14.32,7,7.40,59,854.6,0.25,2658,0.00,62784,1.01,0.0000,4,20.00,25,15,10.96,7.45,0.0000
122662,0.00,14.32,7,7.31,59,854.6,0.25,2618,0.00,62784,1.01,0.0000,4,20.00,25,15,10.76,7.45,0.0000
122765,0.00,14.16,7,7.30,59,854.4,0.25,2611,0.00,62912,1.01,0.0000,4,20.00,25,15,10.84,7.45,0.0000
122870,0.00,14.24,7,7.31,59,854.2,0.25,2592,0.00,62784,1.01,0.0000,4,20.00,25,15,10.90,7.45,0.0000
122974,0.00,14.32,7,7.24,59,854.2,0.25,2584,0.00,62528,1.01,0.0000,4,20.00,25,15,10.94,7.45,0.0000
123078,0.00,14.32,7,7.23,59,854.1,0.25,2572,0.00,62784,1.01,0.0000,4,20.00,25,16,10.80,7.45,0.0000
123181,0.00,14.16,7,7.23,59,854.1,0.25,2577,0.00,62720,1.01,0.0000,4,20.00,25,15,10.64,7.45,0.0000
123286,0.00,14.32,7,7.15,59,854.0,0.25,2540,0.00,62784,1.01,0.0000,4,20.00,25,15,10.66,7.45,0.0000
123390,0.00,14.32,7,7.17,59,854.0,0.25,2550,0.00,62784,1.00,0.0000,4,20.00,25,15,10.31,7.06,0.0000
123493,0.00,14.24,7,7.10,59,853.9,0.25,2519,0.00,64448,1.00,0.0000,4,20.00,25,15,10.35,7.45,0.0000
123598,0.00,14.32,7,7.13,59,853.9,0.25,2513,0.00,61184,1.00,0.0000,4,20.00,25,15,10.22,7.06,0.0000
123701,0.00,14.32,7,7.06,59,853.9,0.25,2514,0.00,62720,1.00,0.0000,4,20.00,25,15,10.18,7.06,0.0000
123805,0.00,14.32,7,7.03,59,853.9,0.25,2484,0.00,62784,1.00,0.0000,4,20.00,25,15,10.41,7.06,0.0000
123909,0.00,14.24,7,7.01,59,853.9,0.24,2474,0.00,62784,1.00,0.0000,4,20.00,25,15,10.06,7.06,0.0000
124013,0.00,14.32,7,6.98,59,853.9,0.24,2483,0.00,62848,1.00,0.0000,4,20.00,25,15,10.05,7.06,0.0000
124117,0.00,14.32,7,6.98,59,853.9,0.24,2461,0.00,62720,1.00,0.0000,4,20.00,25,15,9.86,7.06,0.0000
124221,0.00,14.08,7,6.93,59,853.9,0.24,2434,0.00,62912,1.00,0.0000,4,20.00,25,15,9.82,7.06,0.0000
124326,0.00,14.32,7,6.97,59,853.7,0.24,2438,0.00,62848,1.00,0.0000,4,20.00,25,15,9.70,7.06,0.0000
124429,0.00,14.32,7,6.90,59,853.5,0.24,2432,0.00,62720,1.00,0.0000,4,20.00,25,15,9.65,7.06,0.0000
124533,0.00,14.16,7,6.87,59,853.4,0.24,2423,0.00,62720,1.00,0.0000,4,20.00,25,15,9.59,7.06,0.0000
124636,0.00,14.32,7,6.84,59,853.4,0.24,2394,0.00,62784,1.00,0.0000,4,20.00,25,14,9.61,6.67,0.0000
124741,0.00,14.32,7,6.83,59,853.4,0.24,2385,0.00,62912,1.00,0.0000,4,20.00,25,15,9.57,6.67,0.0000
124844,0.00,14.24,7,6.81,59,853.3,0.24,2370,0.00,62656,1.00,0.0000,4,20.00,25,14,9.47,6.67,0.0000
124949,0.00,14.24,7,6.83,59,853.3,0.24,2363,0.00,62784,1.00,0.0000,4,20.00,25,15,9.21,6.67,0.0000
125052,0.00,14.24,7,6.81,59,853.2,0.24,2354,0.00,62784,1.00,0.0000,4,20.00,25,15,9.39,6.67,0.0000
125157,0.00,14.08,7,6.79,59,853.2,0.24,2360,0.00,62784,1.00,0.0000,4,20.00,25,15,9.34,6.67,0.0000
125260,0.00,14.24,7,6.75,59,853.2,0.24,2348,0.00,62720,1.00,0.0000,4,20.00,25,14,9.28,6.67,0.0000
125365,0.00,14.32,7,6.73,59,853.2,0.24,2334,0.00,62784,1.00,0.0000,4,20.00,25,15,9.27,6.67,0.0000
125468,0.00,14.32,7,6.72,59,853.2,0.24,2330,0.00,62784,1.00,0.0000,4,20.00,25,15,9.19,6.67,0.0000
125572,0.00,14.24,7,6.72,59,853.2,0.24,2309,0.00,62912,1.00,0.0000,4,20.00,25,15,8.98,6.67,0.0000
125676,0.00,14.32,7,6.68,59,853.2,0.24,2306,0.00,61184,1.00,0.0000,4,20.00,25,15,9.10,6.67,0.0000
125780,0.00,14.08,7,6.64,59,853.2,0.24,2279,0.00,61312,1.00,0.0000,4,20.00,25,15,9.06,6.67,0.0000
125884,0.00,14.32,7,6.63,59,853.2,0.24,2210,0.00,62720,1.00,0.0000,13,20.00,25,15,9.01,6.67,0.0000
125988,0.00,14.32,7,7.68,59,853.2,0.24,2002,0.00,62464,1.06,0.0000,13,15.00,25,18,8.61,8.24,0.0000
126092,0.00,14.08,7,6.24,59,853.2,0.27,1800,0.00,62528,1.11,0.0000,13,20.00,25,21,9.91,7.84,0.0969
126197,3.53,14.32,7,42.13,59,853.0,0.30,1610,0.00,62784,1.31,1.0575,4,20.00,25,48,9.91,11.76,0.0879
126300,37.65,14.24,7,9.21,59,853.0,0.58,1704,0.00,62784,1.83,4.3255,4,21.00,25,92,37.92,44.71,1.3379
126404,0.00,14.24,7,6.18,59,853.0,0.95,1977,0.00,62784,1.27,4.1660,4,20.00,25,56,41.72,8.24,0.3834
126509,0.00,14.32,7,6.41,59,852.9,1.01,2151,0.00,62848,0.90,0.0000,4,22.00,25,39,34.83,7.45,0.0000
126613,0.00,14.24,7,6.42,59,852.8,0.83,2133,0.00,62784,0.78,0.0000,4,21.00,25,29,23.12,7.06,-0.2149
126716,0.00,14.16,7,6.52,59,852.7,0.67,2036,0.00,62784,0.82,0.0000,13,22.00,25,24,16.00,6.67,-0.2179
126820,0.00,14.32,7,6.32,59,852.6,0.53,1933,18.58,56192,0.84,0.0000,13,20.00,25,21,12.38,6.67,-0.1840
126925,0.00,14.08,7,6.24,59,852.6,0.44,1854,16.57,43008,0.89,0.0000,13,20.00,25,20,10.59,6.27,-0.1483
127028,0.00,14.24,7,6.23,59,852.6,0.39,1876,14.57,30016,0.91,0.0000,13,20.00,25,19,9.94,6.27,-0.1086
127133,0.00,14.24,7,6.31,59,852.6,0.35,1918,14.22,27712,0.93,0.0000,13,20.00,25,18,9.54,5.88,-0.0890
127236,0.00,14.32,7,6.33,59,852.5,0.32,1927,14.57,29952,0.95,0.0000,13,20.00,25,17,9.10,6.27,-0.0610
127340,0.00,14.32,7,6.33,59,852.5,0.30,1914,15.10,33408,1.00,0.0000,13,20.00,25,18,8.95,6.27,-0.0399
127445,0.00,14.24,7,6.18,59,852.5,0.30,1930,16.55,42752,1.00,0.0000,13,20.00,25,18,9.31,6.27,0.0000
127552,0.00,14.32,7,6.09,59,852.5,0.29,1920,18.82,57664,1.00,0.0000,13,20.00,25,18,9.27,6.27,0.0000
127654,0.00,14.32,7,6.11,59,852.5,0.29,1922,18.61,56384,1.00,0.0000,13,20.00,25,17,9.12,6.27,0.0000
127758,0.00,14.08,7,6.11,60,852.5,0.28,1933,18.56,56064,1.00,0.0000,13,20.00,25,17,9.00,6.27,0.0000
127863,0.00,14.08,7,6.11,60,852.5,0.28,1924,18.34,54656,1.00,0.0000,13,20.00,25,17,8.80,5.88,0.0000
127966,0.00,14.08,7,6.12,60,852.3,0.28,1926,18.59,56384,1.00,0.0000,13,20.00,25,17,8.80,5.88,0.0000
128070,0.00,14.24,7,6.14,60,852.3,0.27,1976,18.58,56064,1.00,0.0000,13,20.00,25,17,8.90,5.88,0.0000
128175,0.00,14.32,7,6.24,60,852.2,0.27,2017,18.58,56192,1.00,0.0000,13,20.00,25,16,8.76,6.27,0.0000
128278,0.00,14.24,7,6.31,60,852.1,0.27,2094,18.58,56064,1.00,0.0000,13,20.00,25,16,8.84,6.27,0.0000
128382,0.00,14.32,7,6.53,60,852.0,0.26,2198,18.59,56384,1.00,0.0000,13,20.00,25,15,8.84,6.27,0.0000
128487,0.00,14.32,7,6.78,60,852.0,0.25,2322,18.58,56064,1.00,0.0000,13,20.00,25,15,9.17,6.67,0.0000
128590,0.00,14.32,7,6.97,60,852.0,0.24,2531,18.60,56320,1.00,0.0000,13,20.00,25,14,9.37,7.06,0.0000
128694,0.00,14.32,7,7.37,60,851.9,0.24,2618,18.58,56064,1.01,0.0000,13,20.00,25,14,9.93,7.45,0.0000
128798,0.00,14.24,7,7.22,60,851.9,0.23,2482,18.59,56512,1.00,0.0000,13,20.00,25,15,10.20,7.45,0.0000
128902,0.00,14.32,7,7.01,60,851.9,0.24,2496,18.57,56256,1.00,0.0000,13,20.00,25,15,9.90,7.45,0.0000
129006,0.00,14.08,7,7.08,60,851.8,0.24,2494,18.58,56192,1.00,0.0000,4,20.00,25,15,10.30,7.45,0.0000
129110,0.00,14.32,7,6.93,60,851.8,0.24,2410,18.58,56064,1.00,0.0000,4,20.00,25,15,9.93,7.06,0.0000
129214,0.00,14.24,7,6.99,60,851.8,0.24,2488,18.59,56512,1.00,0.0000,4,20.00,25,14,9.66,7.06,0.0000
129318,0.00,14.32,7,6.88,60,851.8,0.23,2417,18.58,56064,1.00,0.0000,4,20.00,25,14,9.67,6.67,0.0000
129422,0.00,14.32,7,6.83,60,851.8,0.23,2367,18.59,56320,1.00,0.0000,4,20.00,25,14,9.32,7.06,0.0000
129526,0.00,14.32,7,6.89,60,851.8,0.23,2396,18.58,56064,1.00,0.0000,4,20.00,25,14,9.28,6.67,0.0000
129629,0.00,14.24,7,6.74,60,851.6,0.23,2334,18.83,57856,1.00,0.0000,4,20.00,25,14,9.25,7.06,0.0000
129734,0.00,14.24,7,6.73,60,851.6,0.23,2332,18.59,56320,1.00,0.0000,4,20.00,25,14,9.01,6.67,0.0000
129837,0.00,14.32,7,6.76,60,851.5,0.23,2341,18.57,56256,1.00,0.0000,4,20.00,25,14,9.14,6.67,0.0000
129942,0.00,14.24,7,6.70,60,851.4,0.23,2281,18.35,54656,1.00,0.0000,4,20.00,25,15,8.98,6.67,0.0000
130045,0.00,14.24,7,6.71,60,851.3,0.24,2293,18.54,55872,1.00,0.0000,4,20.00,25,15,9.06,6.67,0.0000
130149,0.00,14.24,7,6.67,60,851.3,0.24,2271,18.59,56512,1.00,0.0000,4,20.00,25,15,8.93,6.67,0.0000
130254,0.00,14.24,7,6.61,60,851.3,0.24,2240,18.59,56512,1.00,0.0000,4,20.00,25,15,8.94,6.67,0.0000
130358,0.00,14.24,7,6.64,60,851.2,0.24,2244,18.58,56192,1.00,0.0000,4,20.00,25,15,8.93,6.67,0.0000
130463,0.00,14.32,7,6.57,60,851.2,0.24,2206,18.58,56064,1.00,0.0000,4,20.00,25,15,8.85,6.67,0.0000
130566,0.00,14.24,7,6.54,60,851.2,0.24,2203,18.59,56512,1.00,0.0000,4,20.00,25,15,8.99,6.67,0.0000
130670,0.00,14.24,7,6.52,60,851.2,0.24,2184,18.59,56512,1.00,0.0000,4,20.00,25,15,8.97,6.67,0.0000
130774,0.00,14.32,7,6.68,60,851.2,0.24,2140,18.57,56256,1.00,0.0000,13,20.00,25,15,8.92,6.67,0.0000
130878,0.00,14.32,7,6.47,60,851.2,0.25,1966,18.59,56320,1.00,0.0000,13,20.00,25,16,8.62,6.67,0.0000
130982,0.00,14.32,7,6.08,60,851.1,0.25,1758,18.59,56320,1.05,0.0000,13,20.00,25,18,8.29,6.67,0.0000
131086,0.00,14.24,7,7.50,60,851.0,0.27,1579,18.59,56320,1.06,0.0000,13,15.00,25,19,8.31,5.88,0.0504
131190,0.00,14.32,7,5.34,60,850.8,0.29,1386,18.57,56192,1.11,0.0000,13,20.00,25,22,8.49,5.88,0.0846
131294,0.00,14.24,7,4.78,60,850.7,0.32,1228,18.59,56384,1.10,1.1422,13,20.00,25,23,8.07,4.71,0.1034
131397,0.00,14.24,7,4.53,60,850.7,0.34,1136,18.59,56320,1.08,1.1900,13,18.50,25,24,7.26,4.71,0.0848
131502,0.00,14.32,7,4.34,60,850.7,0.35,1109,18.58,56192,1.05,1.2180,13,18.00,25,24,7.18,4.71,0.0643
131605,0.00,14.16,7,4.24,60,850.6,0.36,1070,18.59,56320,1.01,1.2298,13,15.00,25,23,6.94,3.92,0.0485
131709,0.00,14.24,7,4.21,60,850.6,0.36,1029,18.60,56512,1.01,1.2020,13,15.00,25,23,6.51,3.92,0.0116
131814,0.00,14.24,7,4.43,60,850.5,0.37,978,18.65,56704,1.01,1.2090,13,15.00,25,24,6.25,3.92,0.0116
131917,0.00,14.24,7,4.18,60,850.5,0.37,938,18.59,56320,1.05,1.2225,13,15.00,25,25,6.17,4.31,0.0119
132021,0.00,14.24,7,4.21,60,850.5,0.38,896,18.49,55744,1.06,1.2983,13,15.00,25,26,6.21,4.31,0.0516
132126,0.00,14.40,7,4.20,60,850.5,0.39,869,18.35,54592,1.07,1.3602,13,15.00,25,28,6.25,4.31,0.0649
132229,0.00,14.32,7,4.17,60,850.5,0.40,853,18.58,56256,1.08,1.4045,13,15.00,25,29,6.33,3.92,0.0743
132334,0.00,14.24,7,4.19,60,850.5,0.41,835,18.58,56128,1.08,1.4685,13,15.00,25,29,6.44,3.92,0.0816
132437,0.00,14.32,7,4.18,60,850.5,0.43,820,18.60,56384,1.08,1.4963,13,15.00,25,30,6.39,3.92,0.0754
132540,0.00,14.08,7,4.18,60,850.5,0.44,812,18.59,56512,1.08,1.5357,13,15.00,25,30,6.46,3.92,0.0765
132645,0.00,14.24,7,4.17,60,850.3,0.45,799,18.58,56256,1.08,1.5668,13,15.00,25,31,6.48,3.92,0.0731
132749,0.00,14.24,7,4.18,60,850.3,0.46,794,18.58,56064,1.08,1.6088,13,15.00,25,31,6.59,3.92,0.0725
132853,0.00,14.24,7,4.18,60,850.3,0.47,784,18.58,56064,1.07,1.6382,13,15.00,25,32,6.60,3.92,0.0720
132957,0.00,14.24,7,4.19,60,850.2,0.48,776,18.57,56256,1.07,1.6658,13,15.00,25,32,6.52,3.92,0.0673
133061,0.00,14.24,7,4.19,60,850.2,0.49,774,7.32,61824,1.07,1.6950,13,15.00,25,33,6.68,3.92,0.0666
133165,0.00,14.24,7,4.19,60,850.3,0.49,781,0.00,60352,1.07,1.7303,13,15.00,25,33,6.79,3.92,0.0686
133269,0.00,14.40,7,4.19,60,850.3,0.50,782,0.00,60096,1.06,1.7458,13,15.00,25,33,6.90,3.92,0.0616
133372,0.00,14.40,7,4.18,60,850.3,0.51,790,0.00,59968,1.06,1.7590,13,15.00,25,33,6.95,3.92,0.0560
133476,0.00,14.40,7,4.18,60,850.4,0.51,793,0.00,59904,1.03,1.7705,13,15.00,25,33,7.06,3.92,0.0515
133580,0.00,14.40,7,4.18,60,850.4,0.52,802,0.00,59968,1.03,1.7428,13,15.00,25,33,7.02,3.92,0.0271
133684,0.00,14.40,7,4.18,60,850.4,0.52,811,18.57,56256,1.03,1.7508,13,15.00,25,33,7.14,3.92,0.0261
133788,0.00,14.24,7,4.18,60,850.4,0.52,820,18.58,56064,1.03,1.7543,13,15.00,25,33,7.15,3.92,0.0248
133893,0.00,14.24,7,4.18,60,850.4,0.52,826,18.14,53440,1.03,1.7518,13,15.00,25,32,7.16,3.92,0.0233
133996,0.00,14.08,7,4.19,60,850.4,0.52,824,18.14,53440,1.03,1.7470,13,15.00,25,32,7.09,3.92,0.0215
134100,0.00,14.24,7,4.18,60,850.4,0.52,819,17.55,49536,1.02,1.7378,13,15.00,25,32,7.05,3.92,0.0199
134203,0.00,14.32,7,4.18,60,850.4,0.52,822,16.88,45120,1.02,1.7315,13,15.00,25,32,7.02,3.92,0.0185
134308,0.00,14.40,7,4.18,60,850.4,0.52,828,16.59,43136,1.02,1.7265,13,15.00,25,32,7.07,3.92,0.0168
134412,0.00,14.32,7,4.19,60,850.4,0.52,829,16.57,43136,1.02,1.7188,13,15.00,25,32,7.01,3.92,0.0154
134516,0.00,14.24,7,4.19,60,850.4,0.51,827,16.59,43072,1.02,1.7120,13,15.00,25,32,7.04,3.92,0.0142
134619,0.00,14.32,7,4.18,60,850.4,0.51,820,16.62,43328,1.02,1.7067,13,15.00,25,32,7.00,3.92,0.0132
134724,0.00,14.08,7,4.18,60,850.4,0.51,815,16.60,43392,1.02,1.7027,13,15.00,25,32,6.93,3.92,0.0120
134827,0.00,14.24,7,4.18,60,850.4,0.51,813,16.50,42496,1.02,1.6990,13,15.00,25,32,6.91,3.92,0.0112
134931,0.00,14.32,7,4.18,60,850.4,0.51,812,16.11,40000,1.01,1.6980,13,15.00,25,32,6.95,3.92,0.0106
135036,0.00,14.40,7,4.18,60,850.4,0.51,812,16.12,40000,1.01,1.6972,13,15.00,25,32,6.95,3.92,0.0099
135140,0.00,14.40,7,4.18,60,850.4,0.51,810,16.10,40000,1.01,1.6975,13,15.00,25,32,6.95,3.92,0.0093
135243,0.00,14.32,7,4.18,60,850.4,0.51,803,16.11,39936,1.01,1.6960,13,15.00,25,32,6.86,3.92,0.0087
135347,0.00,14.32,7,4.18,60,850.4,0.51,799,15.60,36608,1.01,1.6972,13,15.00,25,32,6.84,3.92,0.0083
135452,0.00,14.24,7,4.18,60,850.4,0.51,792,15.57,36544,1.01,1.7003,13,15.00,25,33,6.87,3.92,0.0081
135555,0.00,14.16,7,4.17,60,850.4,0.52,786,15.57,36416,1.01,1.7058,13,15.00,25,33,6.92,3.92,0.0080
135659,0.00,14.24,7,4.18,60,850.4,0.52,790,15.61,36800,1.01,1.7123,13,15.00,25,33,6.89,3.92,0.0080
135762,0.00,14.24,7,4.18,60,850.4,0.52,794,15.61,36608,1.01,1.7200,13,15.00,25,33,6.91,3.92,0.0080
135867,0.00,14.32,7,4.63,60,850.4,0.52,799,15.60,36608,1.01,1.7245,13,15.00,25,33,6.98,3.92,0.0080
135971,0.00,14.24,7,9.56,60,850.4,0.52,797,15.60,36608,1.01,1.7280,4,15.00,25,33,6.99,4.31,0.0078
136075,7.45,14.16,7,12.92,60,850.4,0.54,790,15.61,36608,1.16,1.7965,4,14.50,25,50,7.66,11.76,0.0371
136179,8.24,14.16,7,12.92,60,850.4,0.61,832,15.58,36352,1.35,2.6205,4,14.00,25,66,11.97,13.33,0.2858
136282,8.24,14.32,7,12.92,60,850.4,0.73,963,15.35,35264,1.33,3.0973,4,8.50,25,72,15.53,13.33,0.3439
136387,8.24,14.32,7,12.92,60,850.4,0.84,981,15.36,35264,1.27,3.4567,4,9.00,25,74,18.84,13.33,0.2791
136491,8.24,14.32,7,12.92,60,850.4,0.94,988,15.59,36800,1.27,3.8335,4,19.50,25,76,19.38,13.33,0.2293
136594,8.24,14.24,7,13.20,60,850.4,1.01,995,16.57,43008,1.26,4.1178,4,20.00,25,76,20.03,13.33,0.1924
136699,8.24,14.16,7,14.20,60,850.4,1.06,1017,18.57,56064,1.26,4.3827,4,19.00,25,76,20.36,13.73,0.1694
136802,9.41,14.32,7,14.34,60,850.4,1.11,989,18.57,56256,1.26,4.5483,4,18.50,25,79,20.92,14.90,0.1545
